Loops,Steps,Time,AvgLoss,MeanReward,StdReward,TotalReward,Flags
379,3104768,141.839068,0.4380,0.4811,0.5053,3941.30,14.1875
380,3112960,141.280040,0.4696,0.4734,0.5212,3878.07,6.875
381,3121152,141.518976,0.4996,0.5239,0.5218,4292.17,12.0625
382,3129344,142.317668,0.3020,0.4724,0.5106,3869.74,12.1875
383,3137536,141.673386,0.4318,0.5183,0.5263,4245.66,9.4375
384,3145728,142.061060,0.3111,0.4566,0.5039,3740.49,12.125
385,3153920,141.503298,0.3736,0.5363,0.5137,4393.40,10.8125
386,3162112,141.636904,0.3320,0.4353,0.4997,3566.11,13.875
387,3170304,142.025040,0.4594,0.5138,0.5297,4208.92,10.5
388,3178496,141.351964,0.3933,0.4828,0.4985,3954.70,12.625
389,3186688,141.751020,0.3490,0.5039,0.5198,4127.81,11.8125
390,3194880,142.085665,0.4315,0.4568,0.5144,3742.30,10.8125
391,3203072,141.746596,0.4693,0.4902,0.5102,4015.99,15.0625
